375,-0.6046
376,-0.6068
377,-0.6097
378,-0.6122
379,-0.6179
380,-0.6225
381,-0.6246
382,-0.6240
383,-0.6273
384,-0.6304
385,-0.6334
386,-0.6340
387,-0.6390
388,-0.6482
389,-0.6539
390,-0.6578
391,-0.6595
392,-0.6657
393,-0.6719
394,-0.6779
395,-0.6832
396,-0.6902
397,-0.7009
398,-0.7070
399,-0.7108
400,-0.7156
401,-0.7195
402,-0.7221
403,-0.7251
404,-0.7262
405,-0.7291
406,-0.7332
407,-0.7360
408,-0.7397
409,-0.7441
410,-0.7470
411,-0.7505
412,-0.7516
413,-0.7519
414,-0.7554
415,-0.7573
416,-0.7595
417,-0.7628
418,-0.7661
419,-0.7705
420,-0.7717
421,-0.7729
422,-0.7807
423,-0.7834
424,-0.7914
425,-0.7962
426,-0.7999
427,-0.8025
428,-0.8027
429,-0.8061
430,-0.8094
431,-0.8149
432,-0.8162
433,-0.8198
434,-0.8206
435,-0.8250
436,-0.8294
437,-0.8323
438,-0.8354
439,-0.8373
440,-0.8389
441,-0.8445
442,-0.8458
443,-0.8483
444,-0.8562
445,-0.8577
446,-0.8681
447,-0.8714
448,-0.8794
449,-0.8802
450,-0.8875
451,-0.8879
452,-0.8906
453,-0.8920
454,-0.8935
455,-0.9066
456,-0.9063
457,-0.9075
458,-0.9058
459,-0.9071
460,-0.9075
461,-0.9157
462,-0.9271
463,-0.9266
464,-0.9302
465,-0.9302
466,-0.9296
467,-0.9329
468,-0.9364
469,-0.9368
470,-0.9351
471,-0.9398
472,-0.9494
473,-0.9490
474,-0.9474
475,-0.9476
476,-0.9457
477,-0.9463
478,-0.9486
479,-0.9480
480,-0.9506
481,-0.9523
482,-0.9534
483,-0.9535
484,-0.9581
485,-0.9589
486,-0.9651
487,-0.9592
488,-0.9704
489,-0.9665
490,-0.9757
491,-0.9771
492,-0.9855
493,-0.9837
494,-0.9807
495,-0.9772
496,-0.9806
497,-0.9845
498,-0.9839
499,-0.9867
500,-0.9889
501,-0.9958
502,-0.9989
503,-1.0037
504,-1.0064
505,-1.0103
506,-1.0167
507,-1.0169
508,-1.0225
509,-1.0309
510,-1.0314
511,-1.0420
512,-1.0455
513,-1.0522
514,-1.0529
515,-1.0531
516,-1.0508
517,-1.0597
518,-1.0663
519,-1.0668
520,-1.0681
521,-1.0738
522,-1.0728
523,-1.0712
524,-1.0721
525,-1.0717
526,-1.0679
527,-1.0666
528,-1.0696
529,-1.0712
530,-1.0685
531,-1.0670
532,-1.0680
533,-1.0695
534,-1.0675
535,-1.0698
536,-1.0697
537,-1.0663
538,-1.0670
539,-1.0725
540,-1.0743
541,-1.0738
542,-1.0777
543,-1.0805
544,-1.0812
545,-1.0768
546,-1.0771
547,-1.0827
548,-1.0839
549,-1.0862
550,-1.0863
551,-1.0864
552,-1.0892
553,-1.0926
554,-1.0961
555,-1.0971
556,-1.0961
557,-1.1027
558,-1.1033
559,-1.1008
560,-1.0985
561,-1.1022
562,-1.1018
563,-1.0991
564,-1.0994
565,-1.0987
566,-1.0973
567,-1.1076
568,-1.1134
569,-1.1193
570,-1.1254
571,-1.1251
572,-1.1371
573,-1.1385
574,-1.1400
575,-1.1490
576,-1.1475
577,-1.1494
578,-1.1498
579,-1.1470
580,-1.1348
581,-1.1365
582,-1.1402
583,-1.1418
584,-1.1422
585,-1.1440
586,-1.1621
587,-1.1524
588,-1.1509
589,-1.1370
590,-1.1371
591,-1.1400
592,-1.1413
593,-1.1423
594,-1.1435
595,-1.1410
596,-1.1413
597,-1.1448
598,-1.1441
599,-1.1524
600,-1.1595
601,-1.1668
602,-1.1746
603,-1.1796
604,-1.1844
605,-1.1922
606,-1.1956
607,-1.1926
608,-1.1952
609,-1.1985
610,-1.2003
611,-1.1998
612,-1.2019
613,-1.1999
614,-1.2101
615,-1.2136
616,-1.2140
617,-1.2162
618,-1.2279
619,-1.2182
620,-1.2223
621,-1.2331
622,-1.2316
623,-1.2184
624,-1.2239
625,-1.2249
626,-1.2268
627,-1.2291
628,-1.2380
629,-1.2411
630,-1.2448
