6398,-130,-202.5
6419,-130,-202.6
6440,-130,-202.6
6461,-130,-202.7
6482,-130,-202.8
6503,-130,-202.5
6524,-130,-202.5
6545,-130,-202.6
6566,-130,-202.7
6587,-130,-202.7
6608,-130,-202.8
6629,-130,-202.5
6650,-130,-202.5
6671,-130,-202.7
6692,-130,-202.8
6713,-130,-202.9
6734,-130,-202.7
6755,-130,-202.4
6776,-130,-202.6
6797,-130,-202.8
6818,-130,-202.7
6839,-130,-202.5
6860,-130,-202.6
6881,-130,-202.7
6902,-130,-202.9
6923,-130,-202.8
6944,-130,-202.6
6965,-130,-202.6
6986,-130,-202.4
