6488,-220,-314.5
6509,-220,-315.7
6530,-220,-316.8
6551,-220,-317.8
6572,-220,-318.7
6593,-220,-319.5
6614,-220,-320.5
6635,-220,-321.4
6656,-220,-322.2
6677,-220,-322.7
6698,-220,-323.5
6719,-220,-324.2
6740,-220,-324.5
6761,-220,-325.0
6782,-220,-325.6
6803,-220,-326.0
6824,-220,-326.6
6845,-220,-326.8
6866,-220,-327.2
6887,-220,-327.6
6908,-220,-327.8
6929,-220,-328.3
6950,-220,-328.5
6971,-220,-329.0
6992,-220,-328.9
